feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54
73232010,34926,1880339,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
83215,393,12259,18,11,37,24.16666667,27,8.68747502,6,37,20.66666667,21,10.81151649,0,21,3.5,0,7.826237921,11,37,24,26.5,8.640987598,-15,37,17.16666667,21,16.75725382,27,27,0,27,27,15,469,3,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
83215,393,12259,18,11,37,24.16666667,27,8.68747502,6,37,20.66666667,21,10.81151649,0,21,3.5,0,7.826237921,11,37,24,26.5,8.640987598,-15,37,17.16666667,21,16.75725382,11,11,0,11,11,3,122,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
83215,393,12259,18,11,37,24.16666667,27,8.68747502,6,37,20.66666667,21,10.81151649,0,21,3.5,0,7.826237921,11,37,24,26.5,8.640987598,-15,37,17.16666667,21,16.75725382,27,6,21,26,-15,34,212,1,0,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
83215,393,12259,18,11,37,24.16666667,27,8.68747502,6,37,20.66666667,21,10.81151649,0,21,3.5,0,7.826237921,11,37,24,26.5,8.640987598,-15,37,17.16666667,21,16.75725382,37,37,0,37,37,19,95,52,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
83215,393,12259,18,11,37,24.16666667,27,8.68747502,6,37,20.66666667,21,10.81151649,0,21,3.5,0,7.826237921,11,37,24,26.5,8.640987598,-15,37,17.16666667,21,16.75725382,15,15,0,15,15,14,181,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
83215,393,12259,18,11,37,24.16666667,27,8.68747502,6,37,20.66666667,21,10.81151649,0,21,3.5,0,7.826237921,11,37,24,26.5,8.640987598,-15,37,17.16666667,21,16.75725382,28,28,0,28,28,1,252,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14
54305,0,4830,67,0,14,7,7,7,0,14,7,7,7,0,0,0,0,0,0,14,7,7,7,0,14,7,7,7,0,0,0,0,0,4,151,1,0,19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
54305,0,4830,67,0,14,7,7,7,0,14,7,7,7,0,0,0,0,0,0,14,7,7,7,0,14,7,7,7,14,14,0,14,14,8,0,220,0,14,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
9377293,47,223076,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,393,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,293
9377293,47,223076,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,86,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2169
9377293,47,223076,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,94,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2690789,0,8037,20,2,430,75.83333333,5.5,158.4060359,1,82,17.33333333,5,29.05550244,0,286,47.83333333,0,106.5119972,2,344,61.16666667,5,126.5140528,-204,9,-30.5,2.5,77.65039171,430,82,286,344,-204,49,39,2,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6
2690789,0,8037,20,2,430,75.83333333,5.5,158.4060359,1,82,17.33333333,5,29.05550244,0,286,47.83333333,0,106.5119972,2,344,61.16666667,5,126.5140528,-204,9,-30.5,2.5,77.65039171,4,1,1,2,0,54,140,3,0,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2690789,0,8037,20,2,430,75.83333333,5.5,158.4060359,1,82,17.33333333,5,29.05550244,0,286,47.83333333,0,106.5119972,2,344,61.16666667,5,126.5140528,-204,9,-30.5,2.5,77.65039171,2,2,0,2,2,25,89,2,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2690789,0,8037,20,2,430,75.83333333,5.5,158.4060359,1,82,17.33333333,5,29.05550244,0,286,47.83333333,0,106.5119972,2,344,61.16666667,5,126.5140528,-204,9,-30.5,2.5,77.65039171,3,3,0,3,3,2,59,6,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2690789,0,8037,20,2,430,75.83333333,5.5,158.4060359,1,82,17.33333333,5,29.05550244,0,286,47.83333333,0,106.5119972,2,344,61.16666667,5,126.5140528,-204,9,-30.5,2.5,77.65039171,7,7,0,7,7,4,68,63,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6
2690789,0,8037,20,2,430,75.83333333,5.5,158.4060359,1,82,17.33333333,5,29.05550244,0,286,47.83333333,0,106.5119972,2,344,61.16666667,5,126.5140528,-204,9,-30.5,2.5,77.65039171,9,9,0,9,9,10,18,2,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1040910,0,1595,26,0,24,5.666666667,2.5,8.41955396,0,24,5.666666667,2.5,8.41955396,0,0,0,0,0,0,24,5.666666667,2.5,8.41955396,0,24,5.666666667,2.5,8.41955396,5,5,0,5,5,17,327,1,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1040910,0,1595,26,0,24,5.666666667,2.5,8.41955396,0,24,5.666666667,2.5,8.41955396,0,0,0,0,0,0,24,5.666666667,2.5,8.41955396,0,24,5.666666667,2.5,8.41955396,4,4,0,4,4,4,64,1,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1040910,0,1595,26,0,24,5.666666667,2.5,8.41955396,0,24,5.666666667,2.5,8.41955396,0,0,0,0,0,0,24,5.666666667,2.5,8.41955396,0,24,5.666666667,2.5,8.41955396,0,0,0,0,0,21,33,1,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1040910,0,1595,26,0,24,5.666666667,2.5,8.41955396,0,24,5.666666667,2.5,8.41955396,0,0,0,0,0,0,24,5.666666667,2.5,8.41955396,0,24,5.666666667,2.5,8.41955396,1,1,0,1,1,11,19,1,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1040910,0,1595,26,0,24,5.666666667,2.5,8.41955396,0,24,5.666666667,2.5,8.41955396,0,0,0,0,0,0,24,5.666666667,2.5,8.41955396,0,24,5.666666667,2.5,8.41955396,0,0,0,0,0,8,44,2,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1040910,0,1595,26,0,24,5.666666667,2.5,8.41955396,0,24,5.666666667,2.5,8.41955396,0,0,0,0,0,0,24,5.666666667,2.5,8.41955396,0,24,5.666666667,2.5,8.41955396,24,24,0,24,24,4,379,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
97071,0,1000,18,0,4,1.666666667,1,1.699673171,0,4,1.666666667,1,1.699673171,0,0,0,0,0,0,4,1.666666667,1,1.699673171,0,4,1.666666667,1,1.699673171,4,4,0,4,4,7,29,3,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
97071,0,1000,18,0,4,1.666666667,1,1.699673171,0,4,1.666666667,1,1.699673171,0,0,0,0,0,0,4,1.666666667,1,1.699673171,0,4,1.666666667,1,1.699673171,1,1,0,1,1,13,34,2,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
97071,0,1000,18,0,4,1.666666667,1,1.699673171,0,4,1.666666667,1,1.699673171,0,0,0,0,0,0,4,1.666666667,1,1.699673171,0,4,1.666666667,1,1.699673171,0,0,0,0,0,0,63,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
441351,543,6061,4,17,17,17,17,0,17,17,17,17,0,0,0,0,0,0,17,17,17,17,0,17,17,17,17,0,17,17,0,17,17,5,7,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
232421,0,943,4,4,4,4,4,0,1,1,1,1,0,3,3,3,3,0,4,4,4,4,0,-2,-2,-2,-2,0,4,1,3,4,-2,29,28,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
206412,0,1464,18,6,25,15.5,15.5,9.5,6,25,15.5,15.5,9.5,0,0,0,0,0,6,25,15.5,15.5,9.5,6,25,15.5,15.5,9.5,6,6,0,6,6,5,94,4,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
206412,0,1464,18,6,25,15.5,15.5,9.5,6,25,15.5,15.5,9.5,0,0,0,0,0,6,25,15.5,15.5,9.5,6,25,15.5,15.5,9.5,25,25,0,25,25,5,81,1,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
123770,1,9980,4,7,36,21.5,21.5,14.5,7,9,8,8,1,0,27,13.5,13.5,13.5,7,33,20,20,13,-18,7,-5.5,-5.5,12.5,7,7,0,7,7,8,11,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6
123770,1,9980,4,7,36,21.5,21.5,14.5,7,9,8,8,1,0,27,13.5,13.5,13.5,7,33,20,20,13,-18,7,-5.5,-5.5,12.5,36,9,27,33,-18,33,11,1,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
28783,0,1131,16,9,122,65.5,65.5,56.5,6,122,64,64,58,0,3,1.5,1.5,1.5,9,122,65.5,65.5,56.5,3,122,62.5,62.5,59.5,9,6,3,9,3,30,56,30,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
28783,0,1131,16,9,122,65.5,65.5,56.5,6,122,64,64,58,0,3,1.5,1.5,1.5,9,122,65.5,65.5,56.5,3,122,62.5,62.5,59.5,122,122,0,122,122,4,705,50,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,33
1640914,0,36437,24,0,395,166,103,167.2981371,0,103,51,50,42.05551886,0,345,115,0,162.6345597,0,361,154.6666667,103,151.8383644,-295,103,-64,0,168.6673254,103,103,0,103,103,4,141,380,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,47
1640914,0,36437,24,0,395,166,103,167.2981371,0,103,51,50,42.05551886,0,345,115,0,162.6345597,0,361,154.6666667,103,151.8383644,-295,103,-64,0,168.6673254,395,50,345,361,-295,44,104,1550,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10
1640914,0,36437,24,0,395,166,103,167.2981371,0,103,51,50,42.05551886,0,345,115,0,162.6345597,0,361,154.6666667,103,151.8383644,-295,103,-64,0,168.6673254,0,0,0,0,0,0,257,59,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31
151907,0,9288,14,3,15,9,9,6,3,5,4,4,1,0,10,5,5,5,3,12,7.5,7.5,4.5,-5,3,-1,-1,4,15,5,10,12,-5,43,40,51,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
151907,0,9288,14,3,15,9,9,6,3,5,4,4,1,0,10,5,5,5,3,12,7.5,7.5,4.5,-5,3,-1,-1,4,3,3,0,3,3,2,52,32,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7
11759080,1048,130852,37,0,531,265.5,265.5,265.5,0,168,84,84,84,0,363,181.5,181.5,181.5,0,463,231.5,231.5,231.5,-195,0,-97.5,-97.5,97.5,531,168,363,463,-195,34,110,1092,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,55
11759080,1048,130852,37,0,531,265.5,265.5,265.5,0,168,84,84,84,0,363,181.5,181.5,181.5,0,463,231.5,231.5,231.5,-195,0,-97.5,-97.5,97.5,0,0,0,0,0,27,10,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
123351,0,11798,56,536,536,536,536,0,72,72,72,72,0,464,464,464,464,0,464,464,464,464,0,-392,-392,-392,-392,0,536,72,464,464,-392,48,19,54,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,22
1965,103,88,23,0,3,1,0,1.414213562,0,0,0,0,0,0,2,0.666666667,0,0.942809042,0,1,0.333333333,0,0.471404521,-2,0,-0.666666667,0,0.942809042,3,0,2,1,-2,60,0,1,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1965,103,88,23,0,3,1,0,1.414213562,0,0,0,0,0,0,2,0.666666667,0,0.942809042,0,1,0.333333333,0,0.471404521,-2,0,-0.666666667,0,0.942809042,0,0,0,0,0,15,127,3,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1965,103,88,23,0,3,1,0,1.414213562,0,0,0,0,0,0,2,0.666666667,0,0.942809042,0,1,0.333333333,0,0.471404521,-2,0,-0.666666667,0,0.942809042,0,0,0,0,0,13,109,1,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,4,4,0,4,4,4,0,12,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,150,150,0,150,150,2,137,814,0,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,92
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,98,98,0,98,98,2,65,526,0,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,47
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,419,419,0,419,419,7,0,276,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,30
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,161,161,0,161,161,8,170,135,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,2325,2325,0,2325,2325,6,35,1203,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,458
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,107,107,0,107,107,4,74,302,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,21
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,88,88,0,88,88,3,54,51,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,70,70,0,70,70,1,69,385,0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,55
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,1267,1267,0,1267,1267,3,57,727,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,496
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,121,121,0,121,121,7,127,46,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,2076,2076,0,2076,2076,9,54,2416,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,61
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,114,114,0,114,114,7,76,254,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,1799,1799,0,1799,1799,3,40,1405,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,982
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,97,97,0,97,97,2,43,202,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,48
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,257,257,0,257,257,1,0,379,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,228
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,1073,1073,0,1073,1073,3,59,456,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,496
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,18,699,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1218
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,105,61,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,87
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,86,57,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,89
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,57,570,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1080
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,90,80,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,103
26550430,0,3263205,39,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,2325,444.6086957,107,707.8025234,0,2325,444.6086957,107,707.8025234,0,0,0,0,0,0,27,191,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
593886,247,2800,20,0,3,0.8,0,1.077032961,0,3,0.3,0,0.9,0,2,0.4,0,0.8,0,3,0.8,0,1.077032961,-2,3,-0.1,0,1.3,1,0,0,1,0,52,60,1,0,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
593886,247,2800,20,0,3,0.8,0,1.077032961,0,3,0.3,0,0.9,0,2,0.4,0,0.8,0,3,0.8,0,1.077032961,-2,3,-0.1,0,1.3,0,0,0,0,0,23,64,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
593886,247,2800,20,0,3,0.8,0,1.077032961,0,3,0.3,0,0.9,0,2,0.4,0,0.8,0,3,0.8,0,1.077032961,-2,3,-0.1,0,1.3,2,0,2,2,-2,43,76,1,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
593886,247,2800,20,0,3,0.8,0,1.077032961,0,3,0.3,0,0.9,0,2,0.4,0,0.8,0,3,0.8,0,1.077032961,-2,3,-0.1,0,1.3,0,0,0,0,0,1,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
593886,247,2800,20,0,3,0.8,0,1.077032961,0,3,0.3,0,0.9,0,2,0.4,0,0.8,0,3,0.8,0,1.077032961,-2,3,-0.1,0,1.3,0,0,0,0,0,14,76,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
593886,247,2800,20,0,3,0.8,0,1.077032961,0,3,0.3,0,0.9,0,2,0.4,0,0.8,0,3,0.8,0,1.077032961,-2,3,-0.1,0,1.3,2,0,2,2,-2,32,66,1,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
593886,247,2800,20,0,3,0.8,0,1.077032961,0,3,0.3,0,0.9,0,2,0.4,0,0.8,0,3,0.8,0,1.077032961,-2,3,-0.1,0,1.3,0,0,0,0,0,9,99,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
593886,247,2800,20,0,3,0.8,0,1.077032961,0,3,0.3,0,0.9,0,2,0.4,0,0.8,0,3,0.8,0,1.077032961,-2,3,-0.1,0,1.3,0,0,0,0,0,21,70,1,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
593886,247,2800,20,0,3,0.8,0,1.077032961,0,3,0.3,0,0.9,0,2,0.4,0,0.8,0,3,0.8,0,1.077032961,-2,3,-0.1,0,1.3,3,3,0,3,3,11,0,1,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
593886,247,2800,20,0,3,0.8,0,1.077032961,0,3,0.3,0,0.9,0,2,0.4,0,0.8,0,3,0.8,0,1.077032961,-2,3,-0.1,0,1.3,0,0,0,0,0,0,18,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
6169,0,531,4,5,21,11.33333333,8,6.944222219,1,21,9,5,8.640987598,0,4,1.333333333,0,1.885618083,5,21,11,7,7.118052168,-3,21,7.666666667,5,9.977753031,21,21,0,21,21,24,103,14,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
6169,0,531,4,5,21,11.33333333,8,6.944222219,1,21,9,5,8.640987598,0,4,1.333333333,0,1.885618083,5,21,11,7,7.118052168,-3,21,7.666666667,5,9.977753031,8,1,4,7,-3,53,111,11,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6169,0,531,4,5,21,11.33333333,8,6.944222219,1,21,9,5,8.640987598,0,4,1.333333333,0,1.885618083,5,21,11,7,7.118052168,-3,21,7.666666667,5,9.977753031,5,5,0,5,5,3,84,1,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
684014,0,72208,9,0,307,38.94736842,19,55.45218299,0,307,35.10526316,15,56.70040818,0,25,1.986842105,0,5.324949768,0,307,38.71052632,19,55.4668739,-22,307,33.11842105,15,58.04852034,0,0,0,0,0,0,308,2,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9
684014,0,72208,9,0,307,38.94736842,19,55.45218299,0,307,35.10526316,15,56.70040818,0,25,1.986842105,0,5.324949768,0,307,38.71052632,19,55.4668739,-22,307,33.11842105,15,58.04852034,63,63,0,63,63,8,52,107,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,24
684014,0,72208,9,0,307,38.94736842,19,55.45218299,0,307,35.10526316,15,56.70040818,0,25,1.986842105,0,5.324949768,0,307,38.71052632,19,55.4668739,-22,307,33.11842105,15,58.04852034,2,2,0,2,2,1,229,12,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
684014,0,72208,9,0,307,38.94736842,19,55.45218299,0,307,35.10526316,15,56.70040818,0,25,1.986842105,0,5.324949768,0,307,38.71052632,19,55.4668739,-22,307,33.11842105,15,58.04852034,0,0,0,0,0,0,915,13,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18
684014,0,72208,9,0,307,38.94736842,19,55.45218299,0,307,35.10526316,15,56.70040818,0,25,1.986842105,0,5.324949768,0,307,38.71052632,19,55.4668739,-22,307,33.11842105,15,58.04852034,58,58,0,58,58,2,648,68,0,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,24
684014,0,72208,9,0,307,38.94736842,19,55.45218299,0,307,35.10526316,15,56.70040818,0,25,1.986842105,0,5.324949768,0,307,38.71052632,19,55.4668739,-22,307,33.11842105,15,58.04852034,6,6,0,6,6,4,654,17,0,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
684014,0,72208,9,0,307,38.94736842,19,55.45218299,0,307,35.10526316,15,56.70040818,0,25,1.986842105,0,5.324949768,0,307,38.71052632,19,55.4668739,-22,307,33.11842105,15,58.04852034,14,14,0,14,14,14,101,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
684014,0,72208,9,0,307,38.94736842,19,55.45218299,0,307,35.10526316,15,56.70040818,0,25,1.986842105,0,5.324949768,0,307,38.71052632,19,55.4668739,-22,307,33.11842105,15,58.04852034,9,9,0,9,9,14,771,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
684014,0,72208,9,0,307,38.94736842,19,55.45218299,0,307,35.10526316,15,56.70040818,0,25,1.986842105,0,5.324949768,0,307,38.71052632,19,55.4668739,-22,307,33.11842105,15,58.04852034,10,10,0,10,10,1,356,15,0,14,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12
684014,0,72208,9,0,307,38.94736842,19,55.45218299,0,307,35.10526316,15,56.70040818,0,25,1.986842105,0,5.324949768,0,307,38.71052632,19,55.4668739,-22,307,33.11842105,15,58.04852034,15,15,0,15,15,5,157,3,0,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7
684014,0,72208,9,0,307,38.94736842,19,55.45218299,0,307,35.10526316,15,56.70040818,0,25,1.986842105,0,5.324949768,0,307,38.71052632,19,55.4668739,-22,307,33.11842105,15,58.04852034,209,209,0,209,209,3,309,224,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,125
684014,0,72208,9,0,307,38.94736842,19,55.45218299,0,307,35.10526316,15,56.70040818,0,25,1.986842105,0,5.324949768,0,307,38.71052632,19,55.4668739,-22,307,33.11842105,15,58.04852034,12,12,0,12,12,7,924,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
684014,0,72208,9,0,307,38.94736842,19,55.45218299,0,307,35.10526316,15,56.70040818,0,25,1.986842105,0,5.324949768,0,307,38.71052632,19,55.4668739,-22,307,33.11842105,15,58.04852034,23,23,0,23,23,2,78,27,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,21
684014,0,72208,9,0,307,38.94736842,19,55.45218299,0,307,35.10526316,15,56.70040818,0,25,1.986842105,0,5.324949768,0,307,38.71052632,19,55.4668739,-22,307,33.11842105,15,58.04852034,4,4,0,4,4,5,70,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
